timestamp, power.draw [W], utilization.gpu [%]
2025/12/19 10:36:30.116, 319.17 W, 100 %
2025/12/19 10:36:31.116, 319.27 W, 100 %
2025/12/19 10:36:32.116, 319.65 W, 100 %
2025/12/19 10:36:33.117, 319.26 W, 100 %
2025/12/19 10:36:34.117, 319.27 W, 100 %
2025/12/19 10:36:35.117, 318.24 W, 100 %
2025/12/19 10:36:36.117, 320.41 W, 100 %
2025/12/19 10:36:37.117, 319.54 W, 100 %
2025/12/19 10:36:38.117, 318.92 W, 100 %
2025/12/19 10:36:39.117, 319.82 W, 100 %
2025/12/19 10:36:40.117, 318.91 W, 100 %
2025/12/19 10:36:41.117, 319.27 W, 100 %
2025/12/19 10:36:42.117, 319.93 W, 100 %
2025/12/19 10:36:43.117, 317.83 W, 100 %
2025/12/19 10:36:44.117, 319.53 W, 100 %
2025/12/19 10:36:45.117, 319.63 W, 100 %
2025/12/19 10:36:46.117, 317.76 W, 100 %
2025/12/19 10:36:47.118, 319.23 W, 100 %
2025/12/19 10:36:48.118, 319.14 W, 100 %
2025/12/19 10:36:49.118, 318.13 W, 100 %
2025/12/19 10:36:50.118, 319.03 W, 100 %
2025/12/19 10:36:51.118, 319.57 W, 100 %
2025/12/19 10:36:52.118, 318.66 W, 100 %
2025/12/19 10:36:53.118, 318.91 W, 100 %
2025/12/19 10:36:54.118, 318.67 W, 100 %
2025/12/19 10:36:55.118, 319.02 W, 100 %
2025/12/19 10:36:56.118, 319.03 W, 100 %
2025/12/19 10:36:57.118, 318.92 W, 100 %
2025/12/19 10:36:58.119, 319.82 W, 100 %
2025/12/19 10:36:59.119, 319.17 W, 100 %
2025/12/19 10:37:00.119, 318.60 W, 100 %
2025/12/19 10:37:01.119, 320.06 W, 100 %
2025/12/19 10:37:02.119, 319.14 W, 100 %
2025/12/19 10:37:03.119, 317.18 W, 100 %
2025/12/19 10:37:04.119, 319.24 W, 100 %
2025/12/19 10:37:05.119, 319.22 W, 100 %
2025/12/19 10:37:06.119, 318.98 W, 100 %
2025/12/19 10:37:07.119, 320.60 W, 100 %
2025/12/19 10:37:08.119, 319.42 W, 100 %
2025/12/19 10:37:09.120, 318.66 W, 100 %
2025/12/19 10:37:10.120, 321.48 W, 100 %
2025/12/19 10:37:11.120, 318.14 W, 100 %
2025/12/19 10:37:12.120, 319.16 W, 100 %
2025/12/19 10:37:13.120, 320.63 W, 100 %
2025/12/19 10:37:14.120, 319.20 W, 100 %
2025/12/19 10:37:15.120, 316.48 W, 100 %
2025/12/19 10:37:16.120, 317.88 W, 100 %
2025/12/19 10:37:17.120, 319.27 W, 100 %
2025/12/19 10:37:18.120, 318.46 W, 100 %
2025/12/19 10:37:19.121, 318.15 W, 100 %
2025/12/19 10:37:20.121, 319.00 W, 100 %
2025/12/19 10:37:21.121, 318.16 W, 100 %
2025/12/19 10:37:22.121, 318.78 W, 100 %
2025/12/19 10:37:23.121, 318.76 W, 100 %
2025/12/19 10:37:24.121, 318.37 W, 100 %
2025/12/19 10:37:25.121, 318.83 W, 100 %
2025/12/19 10:37:26.121, 319.71 W, 100 %
2025/12/19 10:37:27.121, 317.78 W, 100 %
2025/12/19 10:37:28.121, 318.99 W, 100 %
2025/12/19 10:37:29.122, 319.27 W, 100 %
2025/12/19 10:37:30.122, 317.95 W, 100 %
2025/12/19 10:37:31.122, 318.30 W, 100 %
2025/12/19 10:37:32.122, 319.74 W, 100 %
2025/12/19 10:37:33.122, 319.22 W, 100 %
2025/12/19 10:37:34.122, 318.17 W, 100 %
2025/12/19 10:37:35.122, 318.89 W, 100 %
2025/12/19 10:37:36.122, 320.34 W, 100 %
2025/12/19 10:37:37.123, 318.60 W, 100 %
2025/12/19 10:37:38.123, 319.27 W, 100 %
2025/12/19 10:37:39.124, 319.99 W, 100 %
2025/12/19 10:37:40.124, 319.62 W, 100 %
2025/12/19 10:37:41.124, 318.94 W, 100 %
2025/12/19 10:37:42.124, 319.55 W, 100 %
2025/12/19 10:37:43.124, 318.88 W, 100 %
2025/12/19 10:37:44.124, 318.97 W, 100 %
2025/12/19 10:37:45.124, 320.25 W, 100 %
2025/12/19 10:37:46.124, 318.82 W, 100 %
2025/12/19 10:37:47.124, 318.73 W, 100 %
2025/12/19 10:37:48.125, 320.65 W, 100 %
2025/12/19 10:37:49.125, 319.53 W, 100 %
2025/12/19 10:37:50.125, 318.99 W, 100 %
2025/12/19 10:37:51.125, 322.19 W, 100 %
2025/12/19 10:37:52.125, 319.32 W, 100 %
2025/12/19 10:37:53.125, 319.33 W, 100 %
2025/12/19 10:37:54.125, 320.42 W, 100 %
2025/12/19 10:37:55.125, 319.39 W, 100 %
2025/12/19 10:37:56.125, 317.92 W, 100 %
2025/12/19 10:37:57.125, 318.50 W, 100 %
2025/12/19 10:37:58.125, 318.93 W, 100 %
2025/12/19 10:37:59.126, 318.71 W, 100 %
2025/12/19 10:38:00.126, 318.92 W, 100 %
2025/12/19 10:38:01.126, 319.50 W, 100 %
2025/12/19 10:38:02.126, 319.53 W, 100 %
2025/12/19 10:38:03.126, 318.42 W, 100 %
2025/12/19 10:38:04.126, 318.05 W, 100 %
2025/12/19 10:38:05.126, 318.45 W, 100 %
2025/12/19 10:38:06.126, 318.41 W, 100 %
2025/12/19 10:38:07.126, 319.04 W, 100 %
2025/12/19 10:38:08.126, 318.09 W, 100 %
2025/12/19 10:38:09.127, 318.49 W, 100 %
2025/12/19 10:38:10.127, 319.23 W, 100 %
2025/12/19 10:38:11.127, 317.12 W, 100 %
2025/12/19 10:38:12.127, 319.47 W, 100 %
2025/12/19 10:38:13.127, 319.05 W, 100 %
2025/12/19 10:38:14.127, 318.26 W, 100 %
2025/12/19 10:38:15.127, 318.59 W, 100 %
2025/12/19 10:38:16.127, 318.15 W, 100 %
2025/12/19 10:38:17.127, 318.78 W, 100 %
2025/12/19 10:38:18.127, 317.58 W, 100 %
2025/12/19 10:38:19.127, 318.93 W, 100 %
2025/12/19 10:38:20.128, 319.42 W, 100 %
2025/12/19 10:38:21.128, 318.24 W, 100 %
2025/12/19 10:38:22.128, 317.10 W, 100 %
2025/12/19 10:38:23.128, 320.20 W, 100 %
2025/12/19 10:38:24.128, 319.09 W, 100 %
2025/12/19 10:38:25.128, 318.68 W, 100 %
2025/12/19 10:38:26.128, 320.37 W, 100 %
2025/12/19 10:38:27.128, 319.34 W, 100 %
2025/12/19 10:38:28.128, 319.07 W, 100 %
2025/12/19 10:38:29.129, 319.81 W, 100 %
2025/12/19 10:38:30.129, 318.32 W, 100 %
2025/12/19 10:38:31.129, 319.75 W, 100 %
2025/12/19 10:38:32.129, 321.79 W, 100 %
2025/12/19 10:38:33.129, 317.99 W, 100 %
2025/12/19 10:38:34.129, 319.21 W, 100 %
2025/12/19 10:38:35.129, 320.79 W, 100 %
2025/12/19 10:38:36.129, 318.98 W, 100 %
2025/12/19 10:38:37.129, 319.42 W, 100 %
2025/12/19 10:38:38.130, 318.97 W, 100 %
2025/12/19 10:38:39.130, 319.76 W, 100 %
2025/12/19 10:38:40.130, 319.11 W, 100 %
2025/12/19 10:38:41.130, 318.69 W, 100 %
2025/12/19 10:38:42.130, 319.68 W, 100 %
2025/12/19 10:38:43.130, 319.05 W, 100 %
2025/12/19 10:38:44.130, 318.28 W, 100 %
2025/12/19 10:38:45.130, 320.24 W, 100 %
2025/12/19 10:38:46.130, 319.12 W, 100 %
2025/12/19 10:38:47.130, 319.23 W, 100 %
2025/12/19 10:38:48.130, 319.56 W, 100 %
2025/12/19 10:38:49.131, 317.61 W, 100 %
2025/12/19 10:38:50.131, 318.85 W, 100 %
2025/12/19 10:38:51.131, 319.40 W, 100 %
2025/12/19 10:38:52.131, 317.47 W, 100 %
2025/12/19 10:38:53.131, 318.83 W, 100 %
2025/12/19 10:38:54.131, 319.27 W, 100 %
2025/12/19 10:38:55.131, 318.32 W, 100 %
2025/12/19 10:38:56.131, 319.34 W, 100 %
2025/12/19 10:38:57.131, 319.82 W, 100 %
2025/12/19 10:38:58.131, 319.38 W, 100 %
2025/12/19 10:38:59.132, 318.58 W, 100 %
2025/12/19 10:39:00.132, 318.46 W, 100 %
2025/12/19 10:39:01.132, 319.15 W, 100 %
2025/12/19 10:39:02.132, 319.35 W, 100 %
2025/12/19 10:39:03.132, 319.33 W, 100 %
2025/12/19 10:39:04.132, 319.67 W, 100 %
2025/12/19 10:39:05.132, 318.69 W, 100 %
2025/12/19 10:39:06.132, 319.20 W, 100 %
2025/12/19 10:39:07.132, 320.09 W, 100 %
2025/12/19 10:39:08.132, 319.50 W, 100 %
2025/12/19 10:39:09.132, 317.08 W, 100 %
2025/12/19 10:39:10.132, 320.70 W, 100 %
2025/12/19 10:39:11.132, 319.35 W, 100 %
2025/12/19 10:39:12.132, 317.62 W, 100 %
2025/12/19 10:39:13.133, 320.29 W, 100 %
2025/12/19 10:39:14.133, 318.88 W, 100 %
2025/12/19 10:39:15.133, 316.99 W, 100 %
2025/12/19 10:39:16.133, 318.49 W, 100 %
2025/12/19 10:39:17.133, 319.18 W, 100 %
2025/12/19 10:39:18.133, 319.52 W, 100 %
2025/12/19 10:39:19.133, 318.82 W, 100 %
2025/12/19 10:39:20.133, 318.79 W, 100 %
2025/12/19 10:39:21.133, 318.61 W, 100 %
2025/12/19 10:39:22.133, 318.48 W, 100 %
2025/12/19 10:39:23.134, 318.64 W, 100 %
2025/12/19 10:39:24.134, 318.94 W, 100 %
2025/12/19 10:39:25.134, 318.67 W, 100 %
2025/12/19 10:39:26.134, 320.21 W, 100 %
2025/12/19 10:39:27.134, 318.87 W, 100 %
2025/12/19 10:39:28.134, 319.13 W, 100 %
2025/12/19 10:39:29.134, 319.58 W, 100 %
2025/12/19 10:39:30.134, 317.76 W, 100 %
2025/12/19 10:39:31.134, 318.84 W, 100 %
2025/12/19 10:39:32.134, 320.05 W, 100 %
2025/12/19 10:39:33.134, 317.78 W, 100 %
2025/12/19 10:39:34.135, 318.82 W, 100 %
2025/12/19 10:39:35.135, 319.55 W, 100 %
2025/12/19 10:39:36.135, 319.68 W, 100 %
2025/12/19 10:39:37.135, 319.38 W, 100 %
2025/12/19 10:39:38.135, 319.58 W, 100 %
2025/12/19 10:39:39.135, 319.25 W, 100 %
2025/12/19 10:39:40.135, 319.02 W, 100 %
2025/12/19 10:39:41.135, 318.91 W, 100 %
2025/12/19 10:39:42.135, 318.98 W, 100 %
2025/12/19 10:39:43.135, 319.19 W, 100 %
2025/12/19 10:39:44.135, 318.86 W, 100 %
2025/12/19 10:39:45.135, 319.79 W, 100 %
2025/12/19 10:39:46.136, 319.59 W, 100 %
2025/12/19 10:39:47.136, 319.71 W, 100 %
2025/12/19 10:39:48.136, 320.19 W, 100 %
2025/12/19 10:39:49.136, 319.44 W, 100 %
2025/12/19 10:39:50.136, 318.74 W, 100 %
2025/12/19 10:39:51.136, 320.74 W, 100 %
2025/12/19 10:39:52.136, 319.19 W, 100 %
2025/12/19 10:39:53.136, 318.62 W, 100 %
2025/12/19 10:39:54.136, 321.70 W, 100 %
2025/12/19 10:39:55.136, 319.22 W, 100 %
2025/12/19 10:39:56.137, 319.46 W, 100 %
2025/12/19 10:39:57.137, 319.77 W, 100 %
2025/12/19 10:39:58.137, 318.77 W, 100 %
2025/12/19 10:39:59.137, 319.79 W, 100 %
2025/12/19 10:40:00.137, 319.42 W, 100 %
2025/12/19 10:40:01.137, 319.79 W, 100 %
2025/12/19 10:40:02.137, 316.86 W, 100 %
2025/12/19 10:40:03.137, 317.73 W, 100 %
2025/12/19 10:40:04.137, 318.93 W, 100 %
2025/12/19 10:40:05.138, 318.48 W, 100 %
2025/12/19 10:40:06.138, 318.76 W, 100 %
2025/12/19 10:40:07.138, 318.94 W, 100 %
2025/12/19 10:40:08.138, 317.89 W, 100 %
2025/12/19 10:40:09.138, 318.54 W, 100 %
2025/12/19 10:40:10.138, 318.32 W, 100 %
2025/12/19 10:40:11.138, 317.89 W, 100 %
2025/12/19 10:40:12.138, 319.48 W, 100 %
2025/12/19 10:40:13.139, 318.99 W, 100 %
2025/12/19 10:40:14.139, 318.04 W, 100 %
2025/12/19 10:40:15.139, 319.02 W, 100 %
2025/12/19 10:40:16.139, 319.69 W, 100 %
2025/12/19 10:40:17.139, 319.74 W, 100 %
2025/12/19 10:40:18.139, 318.45 W, 100 %
2025/12/19 10:40:19.139, 319.04 W, 100 %
2025/12/19 10:40:20.139, 320.24 W, 100 %
2025/12/19 10:40:21.139, 318.71 W, 100 %
2025/12/19 10:40:22.139, 318.11 W, 100 %
2025/12/19 10:40:23.140, 319.30 W, 100 %
2025/12/19 10:40:24.140, 318.68 W, 100 %
2025/12/19 10:40:25.140, 318.94 W, 100 %
2025/12/19 10:40:26.140, 320.34 W, 100 %
2025/12/19 10:40:27.140, 318.65 W, 100 %
2025/12/19 10:40:28.140, 319.03 W, 100 %
2025/12/19 10:40:29.140, 321.21 W, 100 %
2025/12/19 10:40:30.140, 319.74 W, 100 %
2025/12/19 10:40:31.140, 318.27 W, 100 %
2025/12/19 10:40:32.141, 321.80 W, 100 %
2025/12/19 10:40:33.141, 320.04 W, 100 %
2025/12/19 10:40:34.141, 318.74 W, 100 %
2025/12/19 10:40:35.141, 319.30 W, 100 %
2025/12/19 10:40:36.141, 318.44 W, 100 %
2025/12/19 10:40:37.141, 318.55 W, 100 %
2025/12/19 10:40:38.141, 319.67 W, 100 %
2025/12/19 10:40:39.141, 318.55 W, 100 %
2025/12/19 10:40:40.141, 319.45 W, 100 %
2025/12/19 10:40:41.141, 319.55 W, 100 %
2025/12/19 10:40:42.142, 318.61 W, 100 %
2025/12/19 10:40:43.142, 318.53 W, 100 %
2025/12/19 10:40:44.142, 319.62 W, 100 %
2025/12/19 10:40:45.142, 317.64 W, 100 %
2025/12/19 10:40:46.142, 318.89 W, 100 %
2025/12/19 10:40:47.142, 320.53 W, 100 %
2025/12/19 10:40:48.142, 318.75 W, 100 %
2025/12/19 10:40:49.142, 317.51 W, 100 %
2025/12/19 10:40:50.142, 320.93 W, 100 %
2025/12/19 10:40:51.142, 318.82 W, 100 %
2025/12/19 10:40:52.143, 318.71 W, 100 %
2025/12/19 10:40:53.143, 320.18 W, 100 %
2025/12/19 10:40:54.143, 319.31 W, 100 %
2025/12/19 10:40:55.143, 316.71 W, 100 %
2025/12/19 10:40:56.143, 318.56 W, 100 %
2025/12/19 10:40:57.143, 318.75 W, 100 %
2025/12/19 10:40:58.143, 319.04 W, 100 %
2025/12/19 10:40:59.143, 319.27 W, 100 %
2025/12/19 10:41:00.143, 318.53 W, 100 %
2025/12/19 10:41:01.144, 318.77 W, 100 %
2025/12/19 10:41:02.144, 319.08 W, 100 %
2025/12/19 10:41:03.144, 318.87 W, 100 %
2025/12/19 10:41:04.144, 319.86 W, 100 %
2025/12/19 10:41:05.144, 319.48 W, 100 %
2025/12/19 10:41:06.144, 319.86 W, 100 %
2025/12/19 10:41:07.144, 318.99 W, 100 %
2025/12/19 10:41:08.144, 318.90 W, 100 %
2025/12/19 10:41:09.144, 319.60 W, 100 %
2025/12/19 10:41:10.145, 317.70 W, 100 %
2025/12/19 10:41:11.145, 319.38 W, 100 %
2025/12/19 10:41:12.145, 319.47 W, 100 %
2025/12/19 10:41:13.145, 316.79 W, 100 %
2025/12/19 10:41:14.145, 318.50 W, 100 %
2025/12/19 10:41:15.145, 318.79 W, 100 %
2025/12/19 10:41:16.145, 317.71 W, 100 %
2025/12/19 10:41:17.145, 318.52 W, 100 %
2025/12/19 10:41:18.145, 319.23 W, 100 %
2025/12/19 10:41:19.146, 319.77 W, 100 %
2025/12/19 10:41:20.146, 319.24 W, 100 %
2025/12/19 10:41:21.146, 318.94 W, 100 %
2025/12/19 10:41:22.146, 319.49 W, 100 %
2025/12/19 10:41:23.146, 319.39 W, 100 %
2025/12/19 10:41:24.146, 319.26 W, 100 %
2025/12/19 10:41:25.146, 320.38 W, 100 %
2025/12/19 10:41:26.146, 319.68 W, 100 %
2025/12/19 10:41:27.146, 318.89 W, 100 %
2025/12/19 10:41:28.147, 320.48 W, 100 %
2025/12/19 10:41:29.147, 319.46 W, 100 %
2025/12/19 10:41:30.147, 317.69 W, 100 %
2025/12/19 10:41:31.147, 320.94 W, 100 %
2025/12/19 10:41:32.147, 319.16 W, 100 %
2025/12/19 10:41:33.147, 318.82 W, 100 %
2025/12/19 10:41:34.147, 321.28 W, 100 %
2025/12/19 10:41:35.147, 319.15 W, 100 %
2025/12/19 10:41:36.147, 319.46 W, 100 %
2025/12/19 10:41:37.147, 321.03 W, 100 %
2025/12/19 10:41:38.148, 319.60 W, 100 %
2025/12/19 10:41:39.148, 318.71 W, 100 %
2025/12/19 10:41:40.148, 319.10 W, 100 %
2025/12/19 10:41:41.148, 319.83 W, 100 %
2025/12/19 10:41:42.148, 319.19 W, 100 %
2025/12/19 10:41:43.148, 319.01 W, 100 %
2025/12/19 10:41:44.148, 317.44 W, 100 %
2025/12/19 10:41:45.148, 319.39 W, 100 %
2025/12/19 10:41:46.148, 319.54 W, 100 %
2025/12/19 10:41:47.149, 319.39 W, 100 %
2025/12/19 10:41:48.149, 316.83 W, 100 %
2025/12/19 10:41:49.149, 318.08 W, 100 %
2025/12/19 10:41:50.149, 318.64 W, 100 %
2025/12/19 10:41:51.149, 317.35 W, 100 %
2025/12/19 10:41:52.149, 319.19 W, 100 %
2025/12/19 10:41:53.149, 319.16 W, 100 %
2025/12/19 10:41:54.149, 318.15 W, 100 %
2025/12/19 10:41:55.149, 319.20 W, 100 %
2025/12/19 10:41:56.149, 319.57 W, 100 %
2025/12/19 10:41:57.150, 319.60 W, 100 %
2025/12/19 10:41:58.150, 318.56 W, 100 %
2025/12/19 10:41:59.150, 318.74 W, 100 %
2025/12/19 10:42:00.150, 320.26 W, 100 %
2025/12/19 10:42:01.150, 318.10 W, 100 %
2025/12/19 10:42:02.150, 319.12 W, 100 %
2025/12/19 10:42:03.150, 320.23 W, 100 %
2025/12/19 10:42:04.150, 319.63 W, 100 %
2025/12/19 10:42:05.150, 318.93 W, 100 %
2025/12/19 10:42:06.150, 320.15 W, 100 %
2025/12/19 10:42:07.150, 319.32 W, 100 %
2025/12/19 10:42:08.150, 319.42 W, 100 %
2025/12/19 10:42:09.150, 320.83 W, 100 %
2025/12/19 10:42:10.150, 319.55 W, 100 %
2025/12/19 10:42:11.151, 318.16 W, 100 %
2025/12/19 10:42:12.151, 321.53 W, 100 %
2025/12/19 10:42:13.151, 319.31 W, 100 %
2025/12/19 10:42:14.151, 319.31 W, 100 %
2025/12/19 10:42:15.151, 320.69 W, 100 %
2025/12/19 10:42:16.151, 319.05 W, 100 %
2025/12/19 10:42:17.151, 317.64 W, 100 %
2025/12/19 10:42:18.151, 319.26 W, 100 %
2025/12/19 10:42:19.151, 319.52 W, 100 %
2025/12/19 10:42:20.151, 318.54 W, 100 %
2025/12/19 10:42:21.152, 319.03 W, 100 %
2025/12/19 10:42:22.152, 319.73 W, 100 %
2025/12/19 10:42:23.152, 319.27 W, 100 %
2025/12/19 10:42:24.152, 318.91 W, 100 %
2025/12/19 10:42:25.152, 319.06 W, 100 %
2025/12/19 10:42:26.152, 319.34 W, 100 %
2025/12/19 10:42:27.152, 319.58 W, 100 %
2025/12/19 10:42:28.152, 319.28 W, 100 %
2025/12/19 10:42:29.152, 317.10 W, 100 %
2025/12/19 10:42:30.152, 318.19 W, 100 %
2025/12/19 10:42:31.152, 318.25 W, 100 %
2025/12/19 10:42:32.152, 316.77 W, 100 %
2025/12/19 10:42:33.153, 318.89 W, 100 %
2025/12/19 10:42:34.153, 319.26 W, 100 %
2025/12/19 10:42:35.153, 318.54 W, 100 %
2025/12/19 10:42:36.153, 318.52 W, 100 %
2025/12/19 10:42:37.153, 317.12 W, 100 %
2025/12/19 10:42:38.153, 320.62 W, 100 %
2025/12/19 10:42:39.153, 319.34 W, 100 %
2025/12/19 10:42:40.153, 318.83 W, 100 %
2025/12/19 10:42:41.153, 320.29 W, 100 %
2025/12/19 10:42:42.153, 319.15 W, 100 %
2025/12/19 10:42:43.153, 316.96 W, 100 %
2025/12/19 10:42:44.154, 320.78 W, 100 %
2025/12/19 10:42:45.154, 318.57 W, 100 %
2025/12/19 10:42:46.154, 318.49 W, 100 %
2025/12/19 10:42:47.154, 319.77 W, 100 %
2025/12/19 10:42:48.154, 319.01 W, 100 %
2025/12/19 10:42:49.154, 318.94 W, 100 %
2025/12/19 10:42:50.154, 320.00 W, 100 %
2025/12/19 10:42:51.154, 318.88 W, 100 %
2025/12/19 10:42:52.154, 319.23 W, 100 %
2025/12/19 10:42:53.154, 321.06 W, 100 %
2025/12/19 10:42:54.154, 318.42 W, 100 %
2025/12/19 10:42:55.154, 318.96 W, 100 %
2025/12/19 10:42:56.155, 320.60 W, 100 %
2025/12/19 10:42:57.155, 318.95 W, 100 %
2025/12/19 10:42:58.155, 318.77 W, 100 %
2025/12/19 10:42:59.155, 318.87 W, 100 %
2025/12/19 10:43:00.155, 319.17 W, 100 %
2025/12/19 10:43:01.155, 319.41 W, 100 %
2025/12/19 10:43:02.155, 318.24 W, 100 %
2025/12/19 10:43:03.155, 319.62 W, 100 %
2025/12/19 10:43:04.155, 319.55 W, 100 %
2025/12/19 10:43:05.155, 318.94 W, 100 %
2025/12/19 10:43:06.156, 320.11 W, 100 %
2025/12/19 10:43:07.156, 318.57 W, 100 %
2025/12/19 10:43:08.157, 317.62 W, 100 %
2025/12/19 10:43:09.157, 319.56 W, 100 %
2025/12/19 10:43:10.157, 318.45 W, 100 %
2025/12/19 10:43:11.157, 319.07 W, 100 %
2025/12/19 10:43:12.157, 320.23 W, 100 %
2025/12/19 10:43:13.157, 317.87 W, 100 %
2025/12/19 10:43:14.157, 319.84 W, 100 %
2025/12/19 10:43:15.157, 319.23 W, 100 %
2025/12/19 10:43:16.157, 316.82 W, 100 %
2025/12/19 10:43:17.157, 319.12 W, 100 %
2025/12/19 10:43:18.157, 318.90 W, 100 %
2025/12/19 10:43:19.158, 320.12 W, 100 %
2025/12/19 10:43:20.158, 318.75 W, 100 %
2025/12/19 10:43:21.158, 316.92 W, 100 %
2025/12/19 10:43:22.158, 320.43 W, 100 %
2025/12/19 10:43:23.158, 319.30 W, 100 %
2025/12/19 10:43:24.158, 317.68 W, 100 %
2025/12/19 10:43:25.158, 318.16 W, 100 %
2025/12/19 10:43:26.158, 318.64 W, 100 %
2025/12/19 10:43:27.158, 318.61 W, 100 %
2025/12/19 10:43:28.159, 318.39 W, 100 %
2025/12/19 10:43:29.159, 319.57 W, 100 %
2025/12/19 10:43:30.159, 317.63 W, 100 %
2025/12/19 10:43:31.159, 319.46 W, 100 %
2025/12/19 10:43:32.159, 319.23 W, 100 %
2025/12/19 10:43:33.159, 319.73 W, 100 %
2025/12/19 10:43:34.159, 318.69 W, 100 %
2025/12/19 10:43:35.159, 319.23 W, 100 %
2025/12/19 10:43:36.159, 320.37 W, 100 %
2025/12/19 10:43:37.160, 318.53 W, 100 %
2025/12/19 10:43:38.160, 317.88 W, 100 %
2025/12/19 10:43:39.160, 320.99 W, 100 %
2025/12/19 10:43:40.160, 319.20 W, 100 %
2025/12/19 10:43:41.160, 317.98 W, 100 %
2025/12/19 10:43:42.160, 319.18 W, 100 %
2025/12/19 10:43:43.160, 319.77 W, 100 %
2025/12/19 10:43:44.160, 318.83 W, 100 %
2025/12/19 10:43:45.160, 318.73 W, 100 %
2025/12/19 10:43:46.161, 319.40 W, 100 %
2025/12/19 10:43:47.161, 318.86 W, 100 %
2025/12/19 10:43:48.161, 318.21 W, 100 %
2025/12/19 10:43:49.161, 319.53 W, 100 %
2025/12/19 10:43:50.161, 317.79 W, 100 %
2025/12/19 10:43:51.161, 318.70 W, 100 %
2025/12/19 10:43:52.161, 319.36 W, 100 %
2025/12/19 10:43:53.161, 316.61 W, 100 %
2025/12/19 10:43:54.161, 318.75 W, 100 %
2025/12/19 10:43:55.161, 318.41 W, 100 %
2025/12/19 10:43:56.162, 316.62 W, 100 %
2025/12/19 10:43:57.162, 316.92 W, 100 %
2025/12/19 10:43:58.162, 318.73 W, 100 %
2025/12/19 10:43:59.162, 319.10 W, 100 %
2025/12/19 10:44:00.162, 319.02 W, 100 %
2025/12/19 10:44:01.162, 317.58 W, 100 %
2025/12/19 10:44:02.162, 320.58 W, 100 %
2025/12/19 10:44:03.162, 319.48 W, 100 %
2025/12/19 10:44:04.162, 318.51 W, 100 %
2025/12/19 10:44:05.163, 320.33 W, 100 %
2025/12/19 10:44:06.163, 319.30 W, 100 %
2025/12/19 10:44:07.163, 317.87 W, 100 %
2025/12/19 10:44:08.163, 321.30 W, 100 %
2025/12/19 10:44:09.163, 318.25 W, 100 %
2025/12/19 10:44:10.163, 319.43 W, 100 %
2025/12/19 10:44:11.163, 320.56 W, 100 %
2025/12/19 10:44:12.163, 318.23 W, 100 %
2025/12/19 10:44:13.163, 318.64 W, 100 %
2025/12/19 10:44:14.164, 321.22 W, 100 %
2025/12/19 10:44:15.164, 318.49 W, 100 %
2025/12/19 10:44:16.164, 319.05 W, 100 %
2025/12/19 10:44:17.164, 321.65 W, 100 %
2025/12/19 10:44:18.164, 319.22 W, 100 %
2025/12/19 10:44:19.164, 319.25 W, 100 %
2025/12/19 10:44:20.164, 319.09 W, 100 %
2025/12/19 10:44:21.164, 319.38 W, 100 %
2025/12/19 10:44:22.164, 319.17 W, 100 %
2025/12/19 10:44:23.164, 318.78 W, 100 %
2025/12/19 10:44:24.165, 319.69 W, 100 %
2025/12/19 10:44:25.165, 318.90 W, 100 %
2025/12/19 10:44:26.165, 317.48 W, 100 %
2025/12/19 10:44:27.165, 319.51 W, 100 %
2025/12/19 10:44:28.165, 319.09 W, 100 %
2025/12/19 10:44:29.165, 319.03 W, 100 %
2025/12/19 10:44:30.165, 319.38 W, 100 %
2025/12/19 10:44:31.165, 318.27 W, 100 %
2025/12/19 10:44:32.165, 319.13 W, 100 %
2025/12/19 10:44:33.166, 319.57 W, 100 %
2025/12/19 10:44:34.166, 317.16 W, 100 %
2025/12/19 10:44:35.166, 319.29 W, 100 %
2025/12/19 10:44:36.166, 319.68 W, 100 %
2025/12/19 10:44:37.166, 317.61 W, 100 %
2025/12/19 10:44:38.166, 319.60 W, 100 %
2025/12/19 10:44:39.166, 319.18 W, 100 %
2025/12/19 10:44:40.166, 317.53 W, 100 %
2025/12/19 10:44:41.166, 319.72 W, 100 %
2025/12/19 10:44:42.166, 318.46 W, 100 %
2025/12/19 10:44:43.166, 320.19 W, 100 %
2025/12/19 10:44:44.167, 319.21 W, 100 %
2025/12/19 10:44:45.167, 318.71 W, 100 %
2025/12/19 10:44:46.167, 319.92 W, 100 %
2025/12/19 10:44:47.167, 318.48 W, 100 %
2025/12/19 10:44:48.167, 318.04 W, 100 %
2025/12/19 10:44:49.167, 318.66 W, 100 %
2025/12/19 10:44:50.167, 318.11 W, 100 %
2025/12/19 10:44:51.167, 318.79 W, 100 %
2025/12/19 10:44:52.167, 319.97 W, 100 %
2025/12/19 10:44:53.167, 318.64 W, 100 %
2025/12/19 10:44:54.167, 318.30 W, 100 %
2025/12/19 10:44:55.167, 319.83 W, 100 %
2025/12/19 10:44:56.167, 318.92 W, 100 %
2025/12/19 10:44:57.168, 318.00 W, 100 %
2025/12/19 10:44:58.168, 320.92 W, 100 %
2025/12/19 10:44:59.168, 318.86 W, 100 %
2025/12/19 10:45:00.168, 319.48 W, 100 %
2025/12/19 10:45:01.168, 320.57 W, 100 %
2025/12/19 10:45:02.168, 319.14 W, 100 %
2025/12/19 10:45:03.168, 319.77 W, 100 %
2025/12/19 10:45:04.168, 319.29 W, 100 %
2025/12/19 10:45:05.168, 318.88 W, 100 %
2025/12/19 10:45:06.168, 319.27 W, 100 %
