         Time         	W	
 03/01/2011 06:48:50	-63,1360	
 03/01/2011 06:48:51	-63,5160	
 03/01/2011 06:48:52	-63,5720	
 03/01/2011 06:48:53	-62,8030	
 03/01/2011 06:48:54	-64,2490	
 03/01/2011 06:48:55	-64,9660	
 03/01/2011 06:48:56	-65,4640	
 03/01/2011 06:48:57	-67,1320	
 03/01/2011 06:48:58	-65,8760	
 03/01/2011 06:48:59	-64,7790	
 03/01/2011 06:49:00	-64,2340	
 03/01/2011 06:49:01	-62,7270	
 03/01/2011 06:49:02	-62,6470	
 03/01/2011 06:49:03	-62,0140	
 03/01/2011 06:49:04	-63,7670	
 03/01/2011 06:49:05	-64,4780	
 03/01/2011 06:49:06	-64,7440	
 03/01/2011 06:49:07	-65,8460	
 03/01/2011 06:49:08	-64,8540	
 03/01/2011 06:49:09	-63,8390	
 03/01/2011 06:49:10	-63,2040	
 03/01/2011 06:49:11	-63,5530	
 03/01/2011 06:49:12	-64,7830	
 03/01/2011 06:49:13	-66,1480	
 03/01/2011 06:49:14	-66,2270	
 03/01/2011 06:49:15	-65,4190	
 03/01/2011 06:49:16	-64,5510	
 03/01/2011 06:49:17	-64,3580	
 03/01/2011 06:49:18	-66,6140	
 03/01/2011 06:49:19	-67,8890	
 03/01/2011 06:49:20	-66,6190	
 03/01/2011 06:49:21	-66,3220	
 03/01/2011 06:49:22	-63,8840	
 03/01/2011 06:49:23	-62,5490	
 03/01/2011 06:49:24	-62,9860	
 03/01/2011 06:49:25	-62,3740	
 03/01/2011 06:49:26	-62,6860	
 03/01/2011 06:49:27	-63,4040	
 03/01/2011 06:49:28	-62,7740	
 03/01/2011 06:49:29	-64,1740	
 03/01/2011 06:49:30	-63,2200	
 03/01/2011 06:49:31	-62,5060	
 03/01/2011 06:49:32	-63,0070	
 03/01/2011 06:49:33	-61,9670	
 03/01/2011 06:49:34	-63,7170	
 03/01/2011 06:49:35	-62,8070	
 03/01/2011 06:49:36	-62,6680	
 03/01/2011 06:49:37	-62,4380	
 03/01/2011 06:49:38	-61,5470	
 03/01/2011 06:49:39	-62,0600	
 03/01/2011 06:49:40	-62,1040	
 03/01/2011 06:49:41	-62,2360	
 03/01/2011 06:49:42	-61,7480	
 03/01/2011 06:49:43	-62,6430	
 03/01/2011 06:49:44	-62,4600	
 03/01/2011 06:49:45	-63,7180	
 03/01/2011 06:49:46	-65,3890	
 03/01/2011 06:49:47	-65,3070	
 03/01/2011 06:49:48	-65,1790	
 03/01/2011 06:49:49	-64,3450	
 03/01/2011 06:49:50	-62,8170	
 03/01/2011 06:49:51	-62,3390	
 03/01/2011 06:49:52	-62,8060	
 03/01/2011 06:49:53	-63,7640	
 03/01/2011 06:49:54	-66,0780	
 03/01/2011 06:49:55	-65,8450	
 03/01/2011 06:49:56	-65,8880	
 03/01/2011 06:49:57	-65,3460	
 03/01/2011 06:49:58	-63,0350	
 03/01/2011 06:49:59	-65,8720	
 03/01/2011 06:50:00	-66,3480	
 03/01/2011 06:50:01	-66,9120	
 03/01/2011 06:50:02	-68,5870	
 03/01/2011 06:50:03	-66,3590	
 03/01/2011 06:50:04	-101,360	
 03/01/2011 06:50:05	-91,0990	
 03/01/2011 06:50:06	-81,5940	
 03/01/2011 06:50:07	-71,2310	
 03/01/2011 06:50:08	-65,2880	
 03/01/2011 06:50:09	-64,5370	
 03/01/2011 06:50:10	-62,2850	
 03/01/2011 06:50:11	-61,8900	
 03/01/2011 06:50:12	-62,6310	
 03/01/2011 06:50:13	-62,4530	
 03/01/2011 06:50:14	-62,9930	
 03/01/2011 06:50:15	-62,6500	
 03/01/2011 06:50:16	-62,7790	
 03/01/2011 06:50:17	-63,5390	
 03/01/2011 06:50:18	-64,9610	
 03/01/2011 06:50:19	-66,1890	
 03/01/2011 06:50:20	-65,2530	
 03/01/2011 06:50:21	-64,6840	
 03/01/2011 06:50:22	-62,8190	
 03/01/2011 06:50:23	-61,6790	
 03/01/2011 06:50:24	-62,3540	
 03/01/2011 06:50:25	-63,6180	
 03/01/2011 06:50:26	-65,5450	
 03/01/2011 06:50:27	-67,2600	
 03/01/2011 06:50:28	-67,5300	
 03/01/2011 06:50:29	-66,5210	
 03/01/2011 06:50:30	-66,5770	
 03/01/2011 06:50:31	-65,1560	
 03/01/2011 06:50:32	-64,3460	
 03/01/2011 06:50:33	-64,4440	
 03/01/2011 06:50:34	-63,9050	
 03/01/2011 06:50:35	-63,9150	
 03/01/2011 06:50:36	-64,5260	
 03/01/2011 06:50:37	-65,5200	
 03/01/2011 06:50:38	-64,9760	
 03/01/2011 06:50:39	-66,5270	
 03/01/2011 06:50:40	-66,6770	
 03/01/2011 06:50:41	-65,5110	
 03/01/2011 06:50:42	-65,1380	
 03/01/2011 06:50:43	-64,1750	
 03/01/2011 06:50:44	-62,1630	
 03/01/2011 06:50:45	-62,5080	
 03/01/2011 06:50:46	-63,5260	
 03/01/2011 06:50:47	-63,9610	
 03/01/2011 06:50:48	-64,6540	
 03/01/2011 06:50:49	-65,1880	
 03/01/2011 06:50:50	-64,6950	
 03/01/2011 06:50:51	-63,7750	
 03/01/2011 06:50:52	-63,0360	
 03/01/2011 06:50:53	-62,2470	
 03/01/2011 06:50:54	-62,4830	
 03/01/2011 06:50:55	-63,5830	
 03/01/2011 06:50:56	-63,6990	
 03/01/2011 06:50:57	-65,4090	
 03/01/2011 06:50:58	-66,9160	
 03/01/2011 06:50:59	-67,3250	
 03/01/2011 06:51:00	-68,0380	
 03/01/2011 06:51:01	-66,7330	
 03/01/2011 06:51:02	-65,1340	
 03/01/2011 06:51:03	-64,7040	
 03/01/2011 06:51:04	-64,2730	
 03/01/2011 06:51:05	-63,6980	
 03/01/2011 06:51:06	-63,4330	
 03/01/2011 06:51:07	-63,8240	
 03/01/2011 06:51:08	-64,0750	
 03/01/2011 06:51:09	-65,1640	
 03/01/2011 06:51:10	-64,7100	
 03/01/2011 06:51:11	-65,1540	
 03/01/2011 06:51:12	-65,4960	
 03/01/2011 06:51:13	-64,4250	
 03/01/2011 06:51:14	-64,5000	
 03/01/2011 06:51:15	-63,4220	
 03/01/2011 06:51:16	-62,5210	
 03/01/2011 06:51:17	-62,3160	
 03/01/2011 06:51:18	-62,4570	
 03/01/2011 06:51:19	-64,6490	
 03/01/2011 06:51:20	-65,6660	
 03/01/2011 06:51:21	-66,8230	
 03/01/2011 06:51:22	-67,0860	
 03/01/2011 06:51:23	-65,2360	
 03/01/2011 06:51:24	-64,2180	
 03/01/2011 06:51:25	-64,3790	
 03/01/2011 06:51:26	-65,5130	
 03/01/2011 06:51:27	-66,0600	
 03/01/2011 06:51:28	-67,3960	
 03/01/2011 06:51:29	-67,9260	
 03/01/2011 06:51:30	-65,9480	
 03/01/2011 06:51:31	-65,2650	
 03/01/2011 06:51:32	-64,1690	
 03/01/2011 06:51:33	-63,6080	
 03/01/2011 06:51:34	-66,8530	
 03/01/2011 06:51:35	-67,3800	
 03/01/2011 06:51:36	-67,6050	
 03/01/2011 06:51:37	-67,2490	
 03/01/2011 06:51:38	-65,8110	
 03/01/2011 06:51:39	-66,7730	
 03/01/2011 06:51:40	-3,00000	
 03/01/2011 06:51:41	-74,3890	
 03/01/2011 06:51:42	-70,0000	
 03/01/2011 06:51:43	-66,0970	
 03/01/2011 06:51:44	-62,1480	
 03/01/2011 06:51:45	-62,2580	
 03/01/2011 06:51:46	-63,8350	
 03/01/2011 06:51:47	-64,1540	
 03/01/2011 06:51:48	-64,4290	
 03/01/2011 06:51:49	-63,8590	
 03/01/2011 06:51:50	-62,3850	
 03/01/2011 06:51:51	-61,5090	
 03/01/2011 06:51:52	-61,4410	
 03/01/2011 06:51:53	-62,2250	
 03/01/2011 06:51:54	-63,7060	
 03/01/2011 06:51:55	-65,5350	
 03/01/2011 06:51:56	-68,0850	
 03/01/2011 06:51:57	-67,6300	
 03/01/2011 06:51:58	-67,3030	
 03/01/2011 06:51:59	-66,6310	
 03/01/2011 06:52:00	-64,0760	
 03/01/2011 06:52:01	-63,5760	
 03/01/2011 06:52:02	-63,9240	
 03/01/2011 06:52:03	-63,8600	
 03/01/2011 06:52:04	-66,7410	
 03/01/2011 06:52:05	-74,3820	
 03/01/2011 06:52:06	-409,120	
 03/01/2011 06:52:07	-408,360	
 03/01/2011 06:52:08	-408,430	
 03/01/2011 06:52:09	-408,130	
 03/01/2011 06:52:10	-407,670	
 03/01/2011 06:52:11	-408,060	
 03/01/2011 06:52:12	-407,590	
 03/01/2011 06:52:13	-407,300	
 03/01/2011 06:52:14	-407,500	
 03/01/2011 06:52:15	-407,400	
 03/01/2011 06:52:16	-407,240	
 03/01/2011 06:52:17	-407,370	
 03/01/2011 06:52:18	-407,170	
 03/01/2011 06:52:19	-407,360	
 03/01/2011 06:52:20	-407,240	
 03/01/2011 06:52:21	-407,290	
 03/01/2011 06:52:22	-407,350	
 03/01/2011 06:52:23	-406,720	
 03/01/2011 06:52:24	-407,430	
 03/01/2011 06:52:25	-407,020	
 03/01/2011 06:52:26	-406,700	
 03/01/2011 06:52:27	-406,630	
 03/01/2011 06:52:28	-406,260	
 03/01/2011 06:52:29	-406,290	
 03/01/2011 06:52:30	-406,620	
 03/01/2011 06:52:31	-406,730	
 03/01/2011 06:52:32	-406,460	
 03/01/2011 06:52:33	-406,870	
 03/01/2011 06:52:34	-406,870	
 03/01/2011 06:52:35	-407,490	
 03/01/2011 06:52:36	-408,130	
 03/01/2011 06:52:37	-408,490	
 03/01/2011 06:52:38	-408,800	
 03/01/2011 06:52:39	-409,050	
 03/01/2011 06:52:40	-408,960	
 03/01/2011 06:52:41	-408,680	
 03/01/2011 06:52:42	-408,000	
 03/01/2011 06:52:43	-408,340	
 03/01/2011 06:52:44	-408,790	
 03/01/2011 06:52:45	-408,540	
 03/01/2011 06:52:46	-409,340	
 03/01/2011 06:52:47	-408,500	
 03/01/2011 06:52:48	-407,530	
 03/01/2011 06:52:49	-407,730	
 03/01/2011 06:52:50	-407,770	
 03/01/2011 06:52:51	-407,880	
 03/01/2011 06:52:52	-408,280	
 03/01/2011 06:52:53	-408,150	
 03/01/2011 06:52:54	-407,800	
 03/01/2011 06:52:55	-407,770	
 03/01/2011 06:52:56	-407,490	
 03/01/2011 06:52:57	-407,300	
 03/01/2011 06:52:58	-407,540	
 03/01/2011 06:52:59	-407,350	
 03/01/2011 06:53:00	-407,870	
 03/01/2011 06:53:01	-408,680	
 03/01/2011 06:53:02	-408,790	
 03/01/2011 06:53:03	-409,470	
 03/01/2011 06:53:04	-409,440	
 03/01/2011 06:53:05	-409,100	
 03/01/2011 06:53:06	-409,390	
 03/01/2011 06:53:07	-409,550	
 03/01/2011 06:53:08	-409,620	
 03/01/2011 06:53:09	-409,850	
 03/01/2011 06:53:10	-409,420	
 03/01/2011 06:53:11	-409,370	
 03/01/2011 06:53:12	-409,650	
 03/01/2011 06:53:13	-408,840	
 03/01/2011 06:53:14	-409,990	
 03/01/2011 06:53:15	-409,950	
 03/01/2011 06:53:16	-409,810	
 03/01/2011 06:53:17	-409,240	
 03/01/2011 06:53:18	-408,880	
 03/01/2011 06:53:19	-408,050	
 03/01/2011 06:53:20	-408,220	
 03/01/2011 06:53:21	-408,590	
 03/01/2011 06:53:22	-408,150	
 03/01/2011 06:53:23	-409,810	
 03/01/2011 06:53:24	-409,880	
 03/01/2011 06:53:25	-409,150	
 03/01/2011 06:53:26	-410,460	
 03/01/2011 06:53:27	-410,130	
 03/01/2011 06:53:28	-408,220	
 03/01/2011 06:53:29	-409,990	
 03/01/2011 06:53:30	-409,360	
 03/01/2011 06:53:31	-408,540	
 03/01/2011 06:53:32	-410,010	
 03/01/2011 06:53:33	-408,370	
 03/01/2011 06:53:34	-408,570	
 03/01/2011 06:53:35	-408,710	
 03/01/2011 06:53:36	-408,930	
 03/01/2011 06:53:37	-409,160	
 03/01/2011 06:53:38	-409,260	
 03/01/2011 06:53:39	-409,090	
 03/01/2011 06:53:40	-408,700	
 03/01/2011 06:53:41	-408,800	
 03/01/2011 06:53:42	-408,610	
 03/01/2011 06:53:43	-408,860	
 03/01/2011 06:53:44	-409,110	
 03/01/2011 06:53:45	-409,500	
 03/01/2011 06:53:46	-409,210	
 03/01/2011 06:53:47	-409,080	
 03/01/2011 06:53:48	-408,960	
 03/01/2011 06:53:49	-408,630	
 03/01/2011 06:53:50	-408,600	
 03/01/2011 06:53:51	-408,720	
 03/01/2011 06:53:52	-408,710	
 03/01/2011 06:53:53	-409,750	
 03/01/2011 06:53:54	-409,630	
 03/01/2011 06:53:55	-409,540	
 03/01/2011 06:53:56	-410,440	
 03/01/2011 06:53:57	-410,400	
 03/01/2011 06:53:58	-409,600	
 03/01/2011 06:53:59	-410,280	
 03/01/2011 06:54:00	-409,940	
 03/01/2011 06:54:01	-408,400	
 03/01/2011 06:54:02	-409,480	
 03/01/2011 06:54:03	-408,360	
 03/01/2011 06:54:04	-407,670	
 03/01/2011 06:54:05	-408,600	
 03/01/2011 06:54:06	-408,390	
 03/01/2011 06:54:07	-409,280	
 03/01/2011 06:54:08	-410,480	
 03/01/2011 06:54:09	-410,740	
 03/01/2011 06:54:10	-410,350	
 03/01/2011 06:54:11	-410,120	
 03/01/2011 06:54:12	-409,330	
 03/01/2011 06:54:13	-408,280	
 03/01/2011 06:54:14	-408,400	
 03/01/2011 06:54:15	-407,950	
 03/01/2011 06:54:16	-407,630	
 03/01/2011 06:54:17	-408,360	
 03/01/2011 06:54:18	-408,540	
 03/01/2011 06:54:19	-408,880	
 03/01/2011 06:54:20	-408,770	
 03/01/2011 06:54:21	-408,610	
 03/01/2011 06:54:22	-408,330	
 03/01/2011 06:54:23	-408,000	
 03/01/2011 06:54:24	-409,090	
 03/01/2011 06:54:25	-408,920	
 03/01/2011 06:54:26	-411,130	
 03/01/2011 06:54:27	-410,370	
 03/01/2011 06:54:28	-411,500	
 03/01/2011 06:54:29	-412,810	
 03/01/2011 06:54:30	-412,050	
 03/01/2011 06:54:31	-411,460	
 03/01/2011 06:54:32	-410,550	
 03/01/2011 06:54:33	-409,970	
 03/01/2011 06:54:34	-409,060	
 03/01/2011 06:54:35	-411,040	
 03/01/2011 06:54:36	-410,710	
 03/01/2011 06:54:37	-409,920	
 03/01/2011 06:54:38	-412,010	
 03/01/2011 06:54:39	-411,080	
 03/01/2011 06:54:40	-409,870	
 03/01/2011 06:54:41	-411,420	
 03/01/2011 06:54:42	-410,370	
 03/01/2011 06:54:43	-410,070	
 03/01/2011 06:54:44	-412,180	
 03/01/2011 06:54:45	-411,880	
 03/01/2011 06:54:46	-411,890	
 03/01/2011 06:54:47	-412,100	
 03/01/2011 06:54:48	-411,020	
 03/01/2011 06:54:49	-410,420	
 03/01/2011 06:54:50	-410,280	
 03/01/2011 06:54:51	-410,380	
 03/01/2011 06:54:52	-410,830	
 03/01/2011 06:54:53	-411,090	
 03/01/2011 06:54:54	-411,350	
 03/01/2011 06:54:55	-410,190	
 03/01/2011 06:54:56	-410,060	
 03/01/2011 06:54:57	-410,110	
 03/01/2011 06:54:58	-409,940	
 03/01/2011 06:54:59	-411,840	
 03/01/2011 06:55:00	-412,030	
 03/01/2011 06:55:01	-411,110	
 03/01/2011 06:55:02	-412,180	
 03/01/2011 06:55:03	-411,670	
 03/01/2011 06:55:04	-411,280	
 03/01/2011 06:55:05	-413,630	
 03/01/2011 06:55:06	-412,830	
 03/01/2011 06:55:07	-411,750	
 03/01/2011 06:55:08	-412,840	
 03/01/2011 06:55:09	-411,860	
 03/01/2011 06:55:10	-410,940	
 03/01/2011 06:55:11	-411,790	
 03/01/2011 06:55:12	-411,020	
 03/01/2011 06:55:13	-409,900	
 03/01/2011 06:55:14	-411,330	
 03/01/2011 06:55:15	-410,780	
 03/01/2011 06:55:16	-409,740	
 03/01/2011 06:55:17	-411,090	
 03/01/2011 06:55:18	-409,960	
 03/01/2011 06:55:19	-409,330	
 03/01/2011 06:55:20	-410,960	
 03/01/2011 06:55:21	-409,880	
 03/01/2011 06:55:22	-409,540	
 03/01/2011 06:55:23	-410,070	
 03/01/2011 06:55:24	-408,990	
 03/01/2011 06:55:25	-408,810	
 03/01/2011 06:55:26	-409,520	
 03/01/2011 06:55:27	-409,710	
 03/01/2011 06:55:28	-409,450	
 03/01/2011 06:55:29	-410,160	
 03/01/2011 06:55:30	-409,710	
 03/01/2011 06:55:31	-409,370	
 03/01/2011 06:55:32	-410,180	
 03/01/2011 06:55:33	-409,710	
 03/01/2011 06:55:34	-409,950	
 03/01/2011 06:55:35	-410,510	
 03/01/2011 06:55:36	-411,000	
 03/01/2011 06:55:37	-411,290	
 03/01/2011 06:55:38	-411,660	
 03/01/2011 06:55:39	-411,640	
 03/01/2011 06:55:40	-411,160	
 03/01/2011 06:55:41	-410,630	
 03/01/2011 06:55:42	-410,480	
 03/01/2011 06:55:43	-410,800	
 03/01/2011 06:55:44	-410,710	
 03/01/2011 06:55:45	-411,000	
 03/01/2011 06:55:46	-410,730	
 03/01/2011 06:55:47	-410,150	
 03/01/2011 06:55:48	-409,810	
 03/01/2011 06:55:49	-409,770	
 03/01/2011 06:55:50	-409,470	
 03/01/2011 06:55:51	-409,940	
 03/01/2011 06:55:52	-410,740	
 03/01/2011 06:55:53	-410,640	
 03/01/2011 06:55:54	-410,950	
 03/01/2011 06:55:55	-410,940	
 03/01/2011 06:55:56	-410,400	
 03/01/2011 06:55:57	-410,560	
 03/01/2011 06:55:58	-410,860	
 03/01/2011 06:55:59	-410,140	
 03/01/2011 06:56:00	-409,800	
 03/01/2011 06:56:01	-409,730	
 03/01/2011 06:56:02	-409,020	
 03/01/2011 06:56:03	-409,000	
 03/01/2011 06:56:04	-408,780	
 03/01/2011 06:56:05	-409,450	
 03/01/2011 06:56:06	-410,130	
 03/01/2011 06:56:07	-410,500	
 03/01/2011 06:56:08	-410,930	
 03/01/2011 06:56:09	-410,680	
 03/01/2011 06:56:10	-410,330	
 03/01/2011 06:56:11	-410,210	
 03/01/2011 06:56:12	-410,120	
 03/01/2011 06:56:13	-409,760	
 03/01/2011 06:56:14	-410,370	
 03/01/2011 06:56:15	-410,950	
 03/01/2011 06:56:16	-411,620	
 03/01/2011 06:56:17	-411,210	
 03/01/2011 06:56:18	-410,910	
 03/01/2011 06:56:19	-410,650	
 03/01/2011 06:56:20	-410,000	
 03/01/2011 06:56:21	-410,040	
 03/01/2011 06:56:22	-409,800	
 03/01/2011 06:56:23	-408,940	
 03/01/2011 06:56:24	-409,340	
 03/01/2011 06:56:25	-410,060	
 03/01/2011 06:56:26	-409,970	
 03/01/2011 06:56:27	-410,790	
 03/01/2011 06:56:28	-410,920	
 03/01/2011 06:56:29	-410,910	
 03/01/2011 06:56:30	-411,110	
 03/01/2011 06:56:31	-411,260	
 03/01/2011 06:56:32	-411,510	
 03/01/2011 06:56:33	-411,980	
 03/01/2011 06:56:34	-412,250	
 03/01/2011 06:56:35	-412,300	
 03/01/2011 06:56:36	-411,150	
 03/01/2011 06:56:37	-410,530	
 03/01/2011 06:56:38	-410,450	
 03/01/2011 06:56:39	-409,590	
 03/01/2011 06:56:40	-410,560	
 03/01/2011 06:56:41	-411,280	
 03/01/2011 06:56:42	-411,140	
 03/01/2011 06:56:43	-412,200	
 03/01/2011 06:56:44	-411,780	
 03/01/2011 06:56:45	-410,010	
 03/01/2011 06:56:46	-410,560	
 03/01/2011 06:56:47	-410,140	
 03/01/2011 06:56:48	-409,780	
 03/01/2011 06:56:49	-410,120	
 03/01/2011 06:56:50	-410,590	
 03/01/2011 06:56:51	-410,870	
 03/01/2011 06:56:52	-411,130	
 03/01/2011 06:56:53	-411,450	
 03/01/2011 06:56:54	-411,350	
 03/01/2011 06:56:55	-410,770	
 03/01/2011 06:56:56	-410,860	
 03/01/2011 06:56:57	-410,680	
 03/01/2011 06:56:58	-410,910	
 03/01/2011 06:56:59	-411,030	
 03/01/2011 06:57:00	-411,160	
 03/01/2011 06:57:01	-410,600	
 03/01/2011 06:57:02	-410,650	
 03/01/2011 06:57:03	-410,470	
 03/01/2011 06:57:04	-409,930	
 03/01/2011 06:57:05	-410,170	
 03/01/2011 06:57:06	-410,260	
 03/01/2011 06:57:07	-410,650	
 03/01/2011 06:57:08	-411,350	
 03/01/2011 06:57:09	-411,650	
 03/01/2011 06:57:10	-410,740	
 03/01/2011 06:57:11	-410,650	
 03/01/2011 06:57:12	-410,140	
 03/01/2011 06:57:13	-409,460	
 03/01/2011 06:57:14	-409,360	
 03/01/2011 06:57:15	-409,480	
 03/01/2011 06:57:16	-409,770	
 03/01/2011 06:57:17	-410,340	
 03/01/2011 06:57:18	-410,560	
 03/01/2011 06:57:19	-409,940	
 03/01/2011 06:57:20	-409,530	
 03/01/2011 06:57:21	-409,510	
 03/01/2011 06:57:22	-409,800	
 03/01/2011 06:57:23	-410,360	
 03/01/2011 06:57:24	-410,350	
 03/01/2011 06:57:25	-409,500	
 03/01/2011 06:57:26	-409,370	
 03/01/2011 06:57:27	-409,220	
 03/01/2011 06:57:28	-409,160	
 03/01/2011 06:57:29	-409,780	
 03/01/2011 06:57:30	-409,730	
 03/01/2011 06:57:31	-409,670	
 03/01/2011 06:57:32	-409,920	
 03/01/2011 06:57:33	-410,470	
 03/01/2011 06:57:34	-410,800	
 03/01/2011 06:57:35	-410,560	
 03/01/2011 06:57:36	-410,980	
 03/01/2011 06:57:37	-410,880	
 03/01/2011 06:57:38	-410,410	
 03/01/2011 06:57:39	-411,110	
 03/01/2011 06:57:40	-411,420	
 03/01/2011 06:57:41	-411,190	
 03/01/2011 06:57:42	-411,040	
 03/01/2011 06:57:43	-410,820	
 03/01/2011 06:57:44	-410,120	
 03/01/2011 06:57:45	-410,040	
 03/01/2011 06:57:46	-410,940	
 03/01/2011 06:57:47	-411,460	
 03/01/2011 06:57:48	-411,610	
 03/01/2011 06:57:49	-411,880	
 03/01/2011 06:57:50	-411,140	
 03/01/2011 06:57:51	-410,200	
 03/01/2011 06:57:52	-410,780	
 03/01/2011 06:57:53	-410,400	
 03/01/2011 06:57:54	-411,150	
 03/01/2011 06:57:55	-411,680	
 03/01/2011 06:57:56	-410,730	
 03/01/2011 06:57:57	-411,640	
 03/01/2011 06:57:58	-411,250	
 03/01/2011 06:57:59	-410,700	
 03/01/2011 06:58:00	-411,830	
 03/01/2011 06:58:01	-411,430	
 03/01/2011 06:58:02	-410,190	
 03/01/2011 06:58:03	-410,790	
 03/01/2011 06:58:04	-409,720	
 03/01/2011 06:58:05	-409,080	
 03/01/2011 06:58:06	-410,030	
 03/01/2011 06:58:07	-409,850	
 03/01/2011 06:58:08	-409,850	
 03/01/2011 06:58:09	-409,790	
 03/01/2011 06:58:10	-410,280	
 03/01/2011 06:58:11	-410,370	
 03/01/2011 06:58:12	-410,600	
 03/01/2011 06:58:13	-411,180	
 03/01/2011 06:58:14	-411,280	
 03/01/2011 06:58:15	-411,270	
 03/01/2011 06:58:16	-411,500	
 03/01/2011 06:58:17	-411,540	
 03/01/2011 06:58:18	-411,170	
 03/01/2011 06:58:19	-411,650	
 03/01/2011 06:58:20	-411,770	
 03/01/2011 06:58:21	-411,810	
 03/01/2011 06:58:22	-411,550	
 03/01/2011 06:58:23	-410,770	
 03/01/2011 06:58:24	-410,580	
 03/01/2011 06:58:25	-410,450	
 03/01/2011 06:58:26	-410,750	
 03/01/2011 06:58:27	-410,900	
 03/01/2011 06:58:28	-410,700	
 03/01/2011 06:58:29	-410,880	
 03/01/2011 06:58:30	-410,770	
 03/01/2011 06:58:31	-410,840	
 03/01/2011 06:58:32	-411,370	
 03/01/2011 06:58:33	-411,210	
 03/01/2011 06:58:34	-411,340	
 03/01/2011 06:58:35	-411,180	
 03/01/2011 06:58:36	-410,880	
 03/01/2011 06:58:37	-410,700	
 03/01/2011 06:58:38	-410,650	
 03/01/2011 06:58:39	-410,580	
 03/01/2011 06:58:40	-410,280	
 03/01/2011 06:58:41	-410,850	
 03/01/2011 06:58:42	-411,030	
 03/01/2011 06:58:43	-411,640	
 03/01/2011 06:58:44	-412,000	
 03/01/2011 06:58:45	-411,670	
 03/01/2011 06:58:46	-411,390	
 03/01/2011 06:58:47	-410,780	
 03/01/2011 06:58:48	-411,010	
 03/01/2011 06:58:49	-411,010	
 03/01/2011 06:58:50	-411,150	
 03/01/2011 06:58:51	-411,370	
 03/01/2011 06:58:52	-411,050	
 03/01/2011 06:58:53	-411,180	
 03/01/2011 06:58:54	-411,910	
 03/01/2011 06:58:55	-411,950	
 03/01/2011 06:58:56	-412,360	
 03/01/2011 06:58:57	-412,230	
 03/01/2011 06:58:58	-410,890	
 03/01/2011 06:58:59	-411,170	
 03/01/2011 06:59:00	-410,940	
 03/01/2011 06:59:01	-409,780	
 03/01/2011 06:59:02	-410,860	
 03/01/2011 06:59:03	-410,400	
 03/01/2011 06:59:04	-409,730	
 03/01/2011 06:59:05	-411,200	
 03/01/2011 06:59:06	-411,140	
 03/01/2011 06:59:07	-411,300	
 03/01/2011 06:59:08	-411,810	
 03/01/2011 06:59:09	-411,410	
 03/01/2011 06:59:10	-410,820	
 03/01/2011 06:59:11	-410,810	
 03/01/2011 06:59:12	-410,970	
 03/01/2011 06:59:13	-410,940	
 03/01/2011 06:59:14	-410,770	
 03/01/2011 06:59:15	-410,890	
 03/01/2011 06:59:16	-411,250	
 03/01/2011 06:59:17	-411,250	
 03/01/2011 06:59:18	-411,540	
 03/01/2011 06:59:19	-411,500	
 03/01/2011 06:59:20	-410,780	
 03/01/2011 06:59:21	-410,410	
 03/01/2011 06:59:22	-410,410	
 03/01/2011 06:59:23	-409,700	
 03/01/2011 06:59:24	-409,610	
 03/01/2011 06:59:25	-409,910	
 03/01/2011 06:59:26	-409,830	
 03/01/2011 06:59:27	-410,270	
 03/01/2011 06:59:28	-410,450	
 03/01/2011 06:59:29	-410,780	
 03/01/2011 06:59:30	-411,020	
 03/01/2011 06:59:31	-410,810	
 03/01/2011 06:59:32	-410,560	
 03/01/2011 06:59:33	-409,890	
 03/01/2011 06:59:34	-409,990	
 03/01/2011 06:59:35	-410,130	
 03/01/2011 06:59:36	-410,650	
 03/01/2011 06:59:37	-411,120	
 03/01/2011 06:59:38	-410,640	
 03/01/2011 06:59:39	-411,830	
 03/01/2011 06:59:40	-412,210	
 03/01/2011 06:59:41	-412,410	
 03/01/2011 06:59:42	-412,670	
 03/01/2011 06:59:43	-412,080	
 03/01/2011 06:59:44	-411,530	
 03/01/2011 06:59:45	-411,330	
 03/01/2011 06:59:46	-411,950	
 03/01/2011 06:59:47	-411,820	
 03/01/2011 06:59:48	-411,720	
 03/01/2011 06:59:49	-412,000	
 03/01/2011 06:59:50	-411,470	
 03/01/2011 06:59:51	-411,580	
 03/01/2011 06:59:52	-412,050	
 03/01/2011 06:59:53	-411,900	
 03/01/2011 06:59:54	-412,020	
 03/01/2011 06:59:55	-411,680	
 03/01/2011 06:59:56	-411,470	
 03/01/2011 06:59:57	-410,680	
 03/01/2011 06:59:58	-409,720	
 03/01/2011 06:59:59	-409,480	
 03/01/2011 07:00:00	-408,910	
 03/01/2011 07:00:01	-408,710	
 03/01/2011 07:00:02	-409,130	
 03/01/2011 07:00:03	-408,990	
 03/01/2011 07:00:04	-408,940	
 03/01/2011 07:00:05	-409,600	
 03/01/2011 07:00:06	-410,020	
 03/01/2011 07:00:07	-410,250	
 03/01/2011 07:00:08	-410,520	
 03/01/2011 07:00:09	-410,680	
 03/01/2011 07:00:10	-410,250	
 03/01/2011 07:00:11	-410,580	
 03/01/2011 07:00:12	-410,730	
 03/01/2011 07:00:13	-410,070	
 03/01/2011 07:00:14	-410,580	
 03/01/2011 07:00:15	-411,090	
 03/01/2011 07:00:16	-410,970	
 03/01/2011 07:00:17	-411,330	
 03/01/2011 07:00:18	-410,860	
