         Time         	W	
 09/11/2010 00:48:53	-408,580	
 09/11/2010 00:48:54	-408,520	
 09/11/2010 00:48:55	-408,790	
 09/11/2010 00:48:56	-408,930	
 09/11/2010 00:48:57	-408,810	
 09/11/2010 00:48:58	-409,270	
 09/11/2010 00:48:59	-408,980	
 09/11/2010 00:49:00	-408,790	
 09/11/2010 00:49:01	-408,370	
 09/11/2010 00:49:02	-407,630	
 09/11/2010 00:49:03	-407,860	
 09/11/2010 00:49:04	-407,710	
 09/11/2010 00:49:05	-407,510	
 09/11/2010 00:49:06	-408,220	
 09/11/2010 00:49:07	-408,030	
 09/11/2010 00:49:08	-408,150	
 09/11/2010 00:49:09	-408,690	
 09/11/2010 00:49:10	-408,830	
 09/11/2010 00:49:11	-409,230	
 09/11/2010 00:49:12	-409,260	
 09/11/2010 00:49:13	-408,870	
 09/11/2010 00:49:14	-407,910	
 09/11/2010 00:49:15	-407,730	
 09/11/2010 00:49:16	-407,780	
 09/11/2010 00:49:17	-407,040	
 09/11/2010 00:49:18	-407,970	
 09/11/2010 00:49:19	-407,940	
 09/11/2010 00:49:20	-407,100	
 09/11/2010 00:49:21	-407,560	
 09/11/2010 00:49:22	-406,320	
 09/11/2010 00:49:23	-406,070	
 09/11/2010 00:49:24	-407,160	
 09/11/2010 00:49:25	-407,990	
 09/11/2010 00:49:26	-409,130	
 09/11/2010 00:49:27	-409,040	
 09/11/2010 00:49:28	-409,130	
 09/11/2010 00:49:29	-408,860	
 09/11/2010 00:49:30	-408,420	
 09/11/2010 00:49:31	-408,800	
 09/11/2010 00:49:32	-409,020	
 09/11/2010 00:49:33	-408,730	
 09/11/2010 00:49:34	-409,250	
 09/11/2010 00:49:35	-409,410	
 09/11/2010 00:49:36	-408,990	
 09/11/2010 00:49:37	-409,210	
 09/11/2010 00:49:38	-408,710	
 09/11/2010 00:49:39	-408,310	
 09/11/2010 00:49:40	-408,130	
 09/11/2010 00:49:41	-408,080	
 09/11/2010 00:49:42	-408,160	
 09/11/2010 00:49:43	-408,290	
 09/11/2010 00:49:44	-408,670	
 09/11/2010 00:49:45	-409,140	
 09/11/2010 00:49:46	-408,910	
 09/11/2010 00:49:47	-409,020	
 09/11/2010 00:49:48	-409,020	
 09/11/2010 00:49:49	-408,950	
 09/11/2010 00:49:50	-409,520	
 09/11/2010 00:49:51	-409,550	
 09/11/2010 00:49:52	-409,420	
 09/11/2010 00:49:53	-409,310	
 09/11/2010 00:49:54	-409,080	
 09/11/2010 00:49:55	-407,720	
 09/11/2010 00:49:56	-408,040	
 09/11/2010 00:49:57	-407,590	
 09/11/2010 00:49:58	-407,090	
 09/11/2010 00:49:59	-408,990	
 09/11/2010 00:50:00	-408,710	
 09/11/2010 00:50:01	-408,810	
 09/11/2010 00:50:02	-409,600	
 09/11/2010 00:50:03	-408,910	
 09/11/2010 00:50:04	-408,830	
 09/11/2010 00:50:05	-408,620	
 09/11/2010 00:50:06	-408,680	
 09/11/2010 00:50:07	-409,190	
 09/11/2010 00:50:08	-409,460	
 09/11/2010 00:50:09	-409,480	
 09/11/2010 00:50:10	-409,130	
 09/11/2010 00:50:11	-408,260	
 09/11/2010 00:50:12	-407,720	
 09/11/2010 00:50:13	-407,910	
 09/11/2010 00:50:14	-407,890	
 09/11/2010 00:50:15	-407,900	
 09/11/2010 00:50:16	-408,030	
 09/11/2010 00:50:17	-407,460	
 09/11/2010 00:50:18	-407,220	
 09/11/2010 00:50:19	-407,740	
 09/11/2010 00:50:20	-407,560	
 09/11/2010 00:50:21	-408,160	
 09/11/2010 00:50:22	-408,510	
 09/11/2010 00:50:23	-408,200	
 09/11/2010 00:50:24	-408,320	
 09/11/2010 00:50:25	-408,450	
 09/11/2010 00:50:26	-408,360	
 09/11/2010 00:50:27	-408,830	
 09/11/2010 00:50:28	-409,410	
 09/11/2010 00:50:29	-409,550	
 09/11/2010 00:50:30	-409,670	
 09/11/2010 00:50:31	-409,550	
 09/11/2010 00:50:32	-409,540	
 09/11/2010 00:50:33	-409,390	
 09/11/2010 00:50:34	-409,240	
 09/11/2010 00:50:35	-409,330	
 09/11/2010 00:50:36	-409,030	
 09/11/2010 00:50:37	-408,820	
 09/11/2010 00:50:38	-409,870	
 09/11/2010 00:50:39	-409,790	
 09/11/2010 00:50:40	-409,960	
 09/11/2010 00:50:41	-410,550	
 09/11/2010 00:50:42	-409,460	
 09/11/2010 00:50:43	-410,040	
 09/11/2010 00:50:44	-410,060	
 09/11/2010 00:50:45	-408,810	
 09/11/2010 00:50:46	-409,870	
 09/11/2010 00:50:47	-409,140	
 09/11/2010 00:50:48	-408,740	
 09/11/2010 00:50:49	-409,660	
 09/11/2010 00:50:50	-408,760	
 09/11/2010 00:50:51	-408,680	
 09/11/2010 00:50:52	-408,600	
 09/11/2010 00:50:53	-408,450	
 09/11/2010 00:50:54	-408,290	
 09/11/2010 00:50:55	-408,120	
 09/11/2010 00:50:56	-408,060	
 09/11/2010 00:50:57	-407,970	
 09/11/2010 00:50:58	-407,540	
 09/11/2010 00:50:59	-407,560	
 09/11/2010 00:51:00	-407,910	
 09/11/2010 00:51:01	-407,880	
 09/11/2010 00:51:02	-408,800	
 09/11/2010 00:51:03	-409,370	
 09/11/2010 00:51:04	-408,690	
 09/11/2010 00:51:05	-408,390	
 09/11/2010 00:51:06	-407,870	
 09/11/2010 00:51:07	-406,830	
 09/11/2010 00:51:08	-406,350	
 09/11/2010 00:51:09	-406,760	
 09/11/2010 00:51:10	-407,230	
 09/11/2010 00:51:11	-408,190	
 09/11/2010 00:51:12	-409,650	
 09/11/2010 00:51:13	-409,760	
 09/11/2010 00:51:14	-409,730	
 09/11/2010 00:51:15	-409,910	
 09/11/2010 00:51:16	-409,990	
 09/11/2010 00:51:17	-410,340	
 09/11/2010 00:51:18	-410,320	
 09/11/2010 00:51:19	-409,780	
 09/11/2010 00:51:20	-409,390	
 09/11/2010 00:51:21	-408,920	
 09/11/2010 00:51:22	-409,010	
 09/11/2010 00:51:23	-408,750	
 09/11/2010 00:51:24	-409,440	
 09/11/2010 00:51:25	-410,280	
 09/11/2010 00:51:26	-409,850	
 09/11/2010 00:51:27	-411,280	
 09/11/2010 00:51:28	-411,080	
 09/11/2010 00:51:29	-410,270	
 09/11/2010 00:51:30	-410,990	
 09/11/2010 00:51:31	-409,930	
 09/11/2010 00:51:32	-409,290	
 09/11/2010 00:51:33	-408,970	
 09/11/2010 00:51:34	-408,610	
 09/11/2010 00:51:35	-408,690	
 09/11/2010 00:51:36	-408,280	
 09/11/2010 00:51:37	-408,320	
 09/11/2010 00:51:38	-408,420	
 09/11/2010 00:51:39	-408,640	
 09/11/2010 00:51:40	-409,260	
 09/11/2010 00:51:41	-409,740	
 09/11/2010 00:51:42	-409,560	
 09/11/2010 00:51:43	-409,970	
 09/11/2010 00:51:44	-410,180	
 09/11/2010 00:51:45	-410,180	
 09/11/2010 00:51:46	-410,530	
 09/11/2010 00:51:47	-410,150	
 09/11/2010 00:51:48	-409,880	
 09/11/2010 00:51:49	-409,530	
 09/11/2010 00:51:50	-409,760	
 09/11/2010 00:51:51	-409,710	
 09/11/2010 00:51:52	-409,670	
 09/11/2010 00:51:53	-410,450	
 09/11/2010 00:51:54	-409,940	
 09/11/2010 00:51:55	-409,520	
 09/11/2010 00:51:56	-409,770	
 09/11/2010 00:51:57	-409,090	
 09/11/2010 00:51:58	-408,820	
 09/11/2010 00:51:59	-409,240	
 09/11/2010 00:52:00	-409,300	
 09/11/2010 00:52:01	-409,000	
 09/11/2010 00:52:02	-409,290	
 09/11/2010 00:52:03	-408,180	
 09/11/2010 00:52:04	-406,940	
 09/11/2010 00:52:05	-407,850	
 09/11/2010 00:52:06	-407,580	
 09/11/2010 00:52:07	-408,140	
 09/11/2010 00:52:08	-409,880	
 09/11/2010 00:52:09	-409,750	
 09/11/2010 00:52:10	-409,960	
 09/11/2010 00:52:11	-409,830	
 09/11/2010 00:52:12	-409,750	
 09/11/2010 00:52:13	-408,680	
 09/11/2010 00:52:14	-409,740	
 09/11/2010 00:52:15	-409,160	
 09/11/2010 00:52:16	-409,090	
 09/11/2010 00:52:17	-410,600	
 09/11/2010 00:52:18	-410,510	
 09/11/2010 00:52:19	-410,070	
 09/11/2010 00:52:20	-409,800	
 09/11/2010 00:52:21	-408,990	
 09/11/2010 00:52:22	-408,270	
 09/11/2010 00:52:23	-408,160	
 09/11/2010 00:52:24	-408,410	
 09/11/2010 00:52:25	-408,990	
 09/11/2010 00:52:26	-409,400	
 09/11/2010 00:52:27	-409,700	
 09/11/2010 00:52:28	-409,280	
 09/11/2010 00:52:29	-408,590	
 09/11/2010 00:52:30	-408,540	
 09/11/2010 00:52:31	-408,340	
 09/11/2010 00:52:32	-408,330	
 09/11/2010 00:52:33	-408,280	
 09/11/2010 00:52:34	-408,070	
 09/11/2010 00:52:35	-407,860	
 09/11/2010 00:52:36	-407,790	
 09/11/2010 00:52:37	-408,090	
 09/11/2010 00:52:38	-408,000	
 09/11/2010 00:52:39	-409,620	
 09/11/2010 00:52:40	-411,410	
 09/11/2010 00:52:41	-412,760	
 09/11/2010 00:52:42	-413,720	
 09/11/2010 00:52:43	-413,910	
 09/11/2010 00:52:44	-413,330	
 09/11/2010 00:52:45	-413,670	
 09/11/2010 00:52:46	-414,240	
 09/11/2010 00:52:47	-413,570	
 09/11/2010 00:52:48	-412,870	
 09/11/2010 00:52:49	-411,480	
 09/11/2010 00:52:50	-411,270	
 09/11/2010 00:52:51	-410,850	
 09/11/2010 00:52:52	-411,630	
 09/11/2010 00:52:53	-412,760	
 09/11/2010 00:52:54	-412,560	
 09/11/2010 00:52:55	-412,560	
 09/11/2010 00:52:56	-411,870	
 09/11/2010 00:52:57	-411,080	
 09/11/2010 00:52:58	-412,210	
 09/11/2010 00:52:59	-412,040	
 09/11/2010 00:53:00	-412,600	
 09/11/2010 00:53:01	-412,080	
 09/11/2010 00:53:02	-410,060	
 09/11/2010 00:53:03	-409,890	
 09/11/2010 00:53:04	-409,170	
 09/11/2010 00:53:05	-409,090	
 09/11/2010 00:53:06	-408,880	
 09/11/2010 00:53:07	-409,210	
 09/11/2010 00:53:08	-409,530	
 09/11/2010 00:53:09	-409,320	
 09/11/2010 00:53:10	-409,740	
 09/11/2010 00:53:11	-409,240	
 09/11/2010 00:53:12	-408,330	
 09/11/2010 00:53:13	-407,620	
 09/11/2010 00:53:14	-407,610	
 09/11/2010 00:53:15	-407,760	
 09/11/2010 00:53:16	-408,310	
 09/11/2010 00:53:17	-409,590	
 09/11/2010 00:53:18	-409,540	
 09/11/2010 00:53:19	-409,410	
 09/11/2010 00:53:20	-409,640	
 09/11/2010 00:53:21	-409,340	
 09/11/2010 00:53:22	-409,290	
 09/11/2010 00:53:23	-409,540	
 09/11/2010 00:53:24	-409,210	
 09/11/2010 00:53:25	-408,700	
 09/11/2010 00:53:26	-408,560	
 09/11/2010 00:53:27	-409,250	
 09/11/2010 00:53:28	-409,510	
 09/11/2010 00:53:29	-410,270	
 09/11/2010 00:53:30	-410,400	
 09/11/2010 00:53:31	-409,720	
 09/11/2010 00:53:32	-408,650	
 09/11/2010 00:53:33	-407,790	
 09/11/2010 00:53:34	-406,940	
 09/11/2010 00:53:35	-406,390	
 09/11/2010 00:53:36	-407,400	
 09/11/2010 00:53:37	-407,410	
 09/11/2010 00:53:38	-408,350	
 09/11/2010 00:53:39	-409,020	
 09/11/2010 00:53:40	-407,760	
 09/11/2010 00:53:41	-408,870	
 09/11/2010 00:53:42	-408,560	
 09/11/2010 00:53:43	-407,530	
 09/11/2010 00:53:44	-409,350	
 09/11/2010 00:53:45	-408,540	
 09/11/2010 00:53:46	-408,150	
 09/11/2010 00:53:47	-408,130	
 09/11/2010 00:53:48	-408,000	
 09/11/2010 00:53:49	-408,430	
 09/11/2010 00:53:50	-408,900	
 09/11/2010 00:53:51	-408,910	
 09/11/2010 00:53:52	-409,190	
 09/11/2010 00:53:53	-408,700	
 09/11/2010 00:53:54	-408,030	
 09/11/2010 00:53:55	-408,140	
 09/11/2010 00:53:56	-407,730	
 09/11/2010 00:53:57	-407,890	
 09/11/2010 00:53:58	-408,730	
 09/11/2010 00:53:59	-408,800	
 09/11/2010 00:54:00	-408,880	
 09/11/2010 00:54:01	-408,970	
 09/11/2010 00:54:02	-408,940	
 09/11/2010 00:54:03	-409,140	
 09/11/2010 00:54:04	-409,780	
 09/11/2010 00:54:05	-410,170	
 09/11/2010 00:54:06	-409,810	
 09/11/2010 00:54:07	-410,080	
 09/11/2010 00:54:08	-409,900	
 09/11/2010 00:54:09	-409,650	
 09/11/2010 00:54:10	-410,100	
 09/11/2010 00:54:11	-409,930	
 09/11/2010 00:54:12	-409,250	
 09/11/2010 00:54:13	-409,440	
 09/11/2010 00:54:14	-409,260	
 09/11/2010 00:54:15	-408,270	
 09/11/2010 00:54:16	-409,520	
 09/11/2010 00:54:17	-409,050	
 09/11/2010 00:54:18	-407,920	
 09/11/2010 00:54:19	-409,370	
 09/11/2010 00:54:20	-408,480	
 09/11/2010 00:54:21	-408,450	
 09/11/2010 00:54:22	-409,300	
 09/11/2010 00:54:23	-408,350	
 09/11/2010 00:54:24	-408,500	
 09/11/2010 00:54:25	-408,460	
 09/11/2010 00:54:26	-408,460	
 09/11/2010 00:54:27	-408,520	
 09/11/2010 00:54:28	-408,410	
 09/11/2010 00:54:29	-408,510	
 09/11/2010 00:54:30	-408,580	
 09/11/2010 00:54:31	-408,310	
 09/11/2010 00:54:32	-408,380	
 09/11/2010 00:54:33	-408,130	
 09/11/2010 00:54:34	-408,010	
 09/11/2010 00:54:35	-408,100	
 09/11/2010 00:54:36	-408,280	
 09/11/2010 00:54:37	-408,470	
 09/11/2010 00:54:38	-408,620	
 09/11/2010 00:54:39	-408,680	
 09/11/2010 00:54:40	-408,400	
 09/11/2010 00:54:41	-408,460	
 09/11/2010 00:54:42	-408,210	
 09/11/2010 00:54:43	-408,200	
 09/11/2010 00:54:44	-408,640	
 09/11/2010 00:54:45	-409,370	
 09/11/2010 00:54:46	-409,880	
 09/11/2010 00:54:47	-409,920	
 09/11/2010 00:54:48	-410,050	
 09/11/2010 00:54:49	-409,500	
 09/11/2010 00:54:50	-409,820	
 09/11/2010 00:54:51	-410,110	
 09/11/2010 00:54:52	-409,840	
 09/11/2010 00:54:53	-409,680	
 09/11/2010 00:54:54	-409,000	
 09/11/2010 00:54:55	-408,740	
 09/11/2010 00:54:56	-408,580	
 09/11/2010 00:54:57	-408,680	
 09/11/2010 00:54:58	-408,770	
 09/11/2010 00:54:59	-408,440	
 09/11/2010 00:55:00	-409,040	
 09/11/2010 00:55:01	-408,800	
 09/11/2010 00:55:02	-408,720	
 09/11/2010 00:55:03	-410,450	
 09/11/2010 00:55:04	-410,450	
 09/11/2010 00:55:05	-410,460	
 09/11/2010 00:55:06	-411,330	
 09/11/2010 00:55:07	-410,630	
 09/11/2010 00:55:08	-410,370	
 09/11/2010 00:55:09	-410,770	
 09/11/2010 00:55:10	-410,750	
 09/11/2010 00:55:11	-410,640	
 09/11/2010 00:55:12	-410,670	
 09/11/2010 00:55:13	-410,030	
 09/11/2010 00:55:14	-409,490	
 09/11/2010 00:55:15	-409,210	
 09/11/2010 00:55:16	-408,900	
 09/11/2010 00:55:17	-409,460	
 09/11/2010 00:55:18	-409,470	
 09/11/2010 00:55:19	-409,750	
 09/11/2010 00:55:20	-409,810	
 09/11/2010 00:55:21	-409,420	
 09/11/2010 00:55:22	-409,950	
 09/11/2010 00:55:23	-410,090	
 09/11/2010 00:55:24	-410,180	
 09/11/2010 00:55:25	-410,880	
 09/11/2010 00:55:26	-410,240	
 09/11/2010 00:55:27	-409,990	
 09/11/2010 00:55:28	-410,440	
 09/11/2010 00:55:29	-410,330	
 09/11/2010 00:55:30	-410,390	
 09/11/2010 00:55:31	-410,650	
 09/11/2010 00:55:32	-410,550	
 09/11/2010 00:55:33	-410,350	
 09/11/2010 00:55:34	-409,700	
 09/11/2010 00:55:35	-409,410	
 09/11/2010 00:55:36	-409,090	
 09/11/2010 00:55:37	-408,840	
 09/11/2010 00:55:38	-410,340	
 09/11/2010 00:55:39	-410,650	
 09/11/2010 00:55:40	-410,980	
 09/11/2010 00:55:41	-411,240	
 09/11/2010 00:55:42	-410,770	
 09/11/2010 00:55:43	-410,660	
 09/11/2010 00:55:44	-410,490	
 09/11/2010 00:55:45	-410,790	
 09/11/2010 00:55:46	-410,450	
 09/11/2010 00:55:47	-410,960	
 09/11/2010 00:55:48	-411,230	
 09/11/2010 00:55:49	-410,440	
 09/11/2010 00:55:50	-411,780	
 09/11/2010 00:55:51	-411,280	
 09/11/2010 00:55:52	-409,900	
 09/11/2010 00:55:53	-410,990	
 09/11/2010 00:55:54	-409,690	
 09/11/2010 00:55:55	-408,910	
 09/11/2010 00:55:56	-410,390	
 09/11/2010 00:55:57	-409,540	
 09/11/2010 00:55:58	-409,280	
 09/11/2010 00:55:59	-409,890	
 09/11/2010 00:56:00	-408,880	
 09/11/2010 00:56:01	-408,620	
 09/11/2010 00:56:02	-408,710	
 09/11/2010 00:56:03	-408,310	
 09/11/2010 00:56:04	-408,760	
 09/11/2010 00:56:05	-408,700	
 09/11/2010 00:56:06	-408,910	
 09/11/2010 00:56:07	-409,340	
 09/11/2010 00:56:08	-409,020	
 09/11/2010 00:56:09	-409,480	
 09/11/2010 00:56:10	-409,210	
 09/11/2010 00:56:11	-408,750	
 09/11/2010 00:56:12	-408,130	
 09/11/2010 00:56:13	-408,080	
 09/11/2010 00:56:14	-408,310	
 09/11/2010 00:56:15	-408,110	
 09/11/2010 00:56:16	-409,240	
 09/11/2010 00:56:17	-409,080	
 09/11/2010 00:56:18	-409,160	
 09/11/2010 00:56:19	-409,880	
 09/11/2010 00:56:20	-409,380	
 09/11/2010 00:56:21	-409,370	
 09/11/2010 00:56:22	-409,360	
 09/11/2010 00:56:23	-409,240	
 09/11/2010 00:56:24	-409,470	
 09/11/2010 00:56:25	-409,330	
 09/11/2010 00:56:26	-409,230	
 09/11/2010 00:56:27	-408,900	
 09/11/2010 00:56:28	-408,960	
 09/11/2010 00:56:29	-409,150	
 09/11/2010 00:56:30	-409,160	
 09/11/2010 00:56:31	-409,540	
 09/11/2010 00:56:32	-409,360	
 09/11/2010 00:56:33	-408,440	
 09/11/2010 00:56:34	-409,460	
 09/11/2010 00:56:35	-409,690	
 09/11/2010 00:56:36	-409,000	
 09/11/2010 00:56:37	-410,250	
 09/11/2010 00:56:38	-409,430	
 09/11/2010 00:56:39	-408,470	
 09/11/2010 00:56:40	-409,890	
 09/11/2010 00:56:41	-409,580	
 09/11/2010 00:56:42	-409,680	
 09/11/2010 00:56:43	-410,020	
 09/11/2010 00:56:44	-409,540	
 09/11/2010 00:56:45	-409,240	
 09/11/2010 00:56:46	-408,980	
 09/11/2010 00:56:47	-409,030	
 09/11/2010 00:56:48	-408,920	
 09/11/2010 00:56:49	-408,980	
 09/11/2010 00:56:50	-408,680	
 09/11/2010 00:56:51	-408,760	
 09/11/2010 00:56:52	-408,680	
 09/11/2010 00:56:53	-409,040	
 09/11/2010 00:56:54	-409,720	
 09/11/2010 00:56:55	-409,560	
 09/11/2010 00:56:56	-409,510	
 09/11/2010 00:56:57	-409,270	
 09/11/2010 00:56:58	-408,900	
 09/11/2010 00:56:59	-409,180	
 09/11/2010 00:57:00	-409,450	
 09/11/2010 00:57:01	-409,050	
 09/11/2010 00:57:02	-409,090	
 09/11/2010 00:57:03	-409,600	
 09/11/2010 00:57:04	-409,550	
 09/11/2010 00:57:05	-409,340	
 09/11/2010 00:57:06	-409,640	
 09/11/2010 00:57:07	-409,080	
 09/11/2010 00:57:08	-408,580	
 09/11/2010 00:57:09	-409,240	
 09/11/2010 00:57:10	-408,580	
 09/11/2010 00:57:11	-407,910	
 09/11/2010 00:57:12	-408,150	
 09/11/2010 00:57:13	-407,930	
 09/11/2010 00:57:14	-408,200	
 09/11/2010 00:57:15	-408,170	
 09/11/2010 00:57:16	-408,150	
 09/11/2010 00:57:17	-408,060	
 09/11/2010 00:57:18	-408,750	
 09/11/2010 00:57:19	-409,370	
 09/11/2010 00:57:20	-408,960	
 09/11/2010 00:57:21	-409,610	
 09/11/2010 00:57:22	-409,340	
 09/11/2010 00:57:23	-408,510	
 09/11/2010 00:57:24	-409,310	
 09/11/2010 00:57:25	-408,790	
 09/11/2010 00:57:26	-408,050	
 09/11/2010 00:57:27	-409,330	
 09/11/2010 00:57:28	-409,480	
 09/11/2010 00:57:29	-409,770	
 09/11/2010 00:57:30	-410,320	
 09/11/2010 00:57:31	-410,120	
 09/11/2010 00:57:32	-410,090	
 09/11/2010 00:57:33	-409,870	
 09/11/2010 00:57:34	-410,310	
 09/11/2010 00:57:35	-410,580	
 09/11/2010 00:57:36	-410,160	
 09/11/2010 00:57:37	-410,420	
 09/11/2010 00:57:38	-410,330	
 09/11/2010 00:57:39	-409,800	
 09/11/2010 00:57:40	-410,210	
 09/11/2010 00:57:41	-410,240	
 09/11/2010 00:57:42	-409,900	
 09/11/2010 00:57:43	-410,530	
 09/11/2010 00:57:44	-410,690	
 09/11/2010 00:57:45	-410,900	
 09/11/2010 00:57:46	-411,440	
 09/11/2010 00:57:47	-411,240	
 09/11/2010 00:57:48	-410,960	
 09/11/2010 00:57:49	-410,760	
 09/11/2010 00:57:50	-410,180	
 09/11/2010 00:57:51	-409,780	
 09/11/2010 00:57:52	-409,510	
 09/11/2010 00:57:53	-409,400	
 09/11/2010 00:57:54	-409,100	
 09/11/2010 00:57:55	-408,950	
 09/11/2010 00:57:56	-409,410	
 09/11/2010 00:57:57	-409,360	
 09/11/2010 00:57:58	-409,610	
 09/11/2010 00:57:59	-410,120	
 09/11/2010 00:58:00	-409,520	
 09/11/2010 00:58:01	-409,350	
 09/11/2010 00:58:02	-409,080	
 09/11/2010 00:58:03	-408,990	
 09/11/2010 00:58:04	-409,240	
 09/11/2010 00:58:05	-409,320	
 09/11/2010 00:58:06	-409,650	
 09/11/2010 00:58:07	-408,640	
 09/11/2010 00:58:08	-408,500	
 09/11/2010 00:58:09	-408,340	
 09/11/2010 00:58:10	-407,210	
 09/11/2010 00:58:11	-408,310	
 09/11/2010 00:58:12	-407,740	
 09/11/2010 00:58:13	-406,780	
 09/11/2010 00:58:14	-408,350	
 09/11/2010 00:58:15	-407,910	
 09/11/2010 00:58:16	-408,120	
 09/11/2010 00:58:17	-408,620	
 09/11/2010 00:58:18	-407,580	
 09/11/2010 00:58:19	-407,750	
 09/11/2010 00:58:20	-407,590	
 09/11/2010 00:58:21	-408,060	
 09/11/2010 00:58:22	-408,450	
 09/11/2010 00:58:23	-408,030	
 09/11/2010 00:58:24	-408,170	
 09/11/2010 00:58:25	-408,150	
 09/11/2010 00:58:26	-408,360	
 09/11/2010 00:58:27	-408,500	
 09/11/2010 00:58:28	-409,240	
 09/11/2010 00:58:29	-409,530	
 09/11/2010 00:58:30	-409,290	
 09/11/2010 00:58:31	-410,130	
 09/11/2010 00:58:32	-410,040	
 09/11/2010 00:58:33	-409,620	
 09/11/2010 00:58:34	-410,080	
 09/11/2010 00:58:35	-409,170	
 09/11/2010 00:58:36	-408,820	
 09/11/2010 00:58:37	-409,570	
 09/11/2010 00:58:38	-409,760	
 09/11/2010 00:58:39	-410,460	
 09/11/2010 00:58:40	-411,000	
 09/11/2010 00:58:41	-411,100	
 09/11/2010 00:58:42	-411,550	
 09/11/2010 00:58:43	-411,220	
 09/11/2010 00:58:44	-411,420	
 09/11/2010 00:58:45	-410,900	
 09/11/2010 00:58:46	-410,440	
 09/11/2010 00:58:47	-410,680	
 09/11/2010 00:58:48	-409,450	
 09/11/2010 00:58:49	-410,050	
 09/11/2010 00:58:50	-409,630	
 09/11/2010 00:58:51	-408,430	
 09/11/2010 00:58:52	-410,030	
 09/11/2010 00:58:53	-409,600	
 09/11/2010 00:58:54	-409,780	
 09/11/2010 00:58:55	-411,090	
 09/11/2010 00:58:56	-410,330	
 09/11/2010 00:58:57	-410,220	
 09/11/2010 00:58:58	-410,200	
 09/11/2010 00:58:59	-409,340	
 09/11/2010 00:59:00	-409,210	
 09/11/2010 00:59:01	-408,860	
 09/11/2010 00:59:02	-409,030	
 09/11/2010 00:59:03	-409,880	
 09/11/2010 00:59:04	-410,300	
 09/11/2010 00:59:05	-410,330	
 09/11/2010 00:59:06	-410,340	
 09/11/2010 00:59:07	-409,860	
 09/11/2010 00:59:08	-409,280	
 09/11/2010 00:59:09	-409,770	
 09/11/2010 00:59:10	-410,250	
 09/11/2010 00:59:11	-410,810	
 09/11/2010 00:59:12	-411,110	
 09/11/2010 00:59:13	-410,850	
 09/11/2010 00:59:14	-410,920	
 09/11/2010 00:59:15	-410,630	
 09/11/2010 00:59:16	-410,360	
 09/11/2010 00:59:17	-409,700	
 09/11/2010 00:59:18	-409,030	
 09/11/2010 00:59:19	-408,900	
 09/11/2010 00:59:20	-409,110	
 09/11/2010 00:59:21	-409,600	
 09/11/2010 00:59:22	-409,320	
 09/11/2010 00:59:23	-408,360	
 09/11/2010 00:59:24	-408,500	
 09/11/2010 00:59:25	-408,540	
 09/11/2010 00:59:26	-408,440	
 09/11/2010 00:59:27	-409,850	
 09/11/2010 00:59:28	-409,460	
 09/11/2010 00:59:29	-409,780	
 09/11/2010 00:59:30	-410,500	
 09/11/2010 00:59:31	-409,690	
 09/11/2010 00:59:32	-409,840	
 09/11/2010 00:59:33	-409,480	
 09/11/2010 00:59:34	-408,880	
 09/11/2010 00:59:35	-408,980	
 09/11/2010 00:59:36	-409,120	
 09/11/2010 00:59:37	-408,850	
 09/11/2010 00:59:38	-408,430	
 09/11/2010 00:59:39	-409,820	
 09/11/2010 00:59:40	-409,890	
 09/11/2010 00:59:41	-409,440	
 09/11/2010 00:59:42	-410,950	
 09/11/2010 00:59:43	-409,920	
 09/11/2010 00:59:44	-409,330	
 09/11/2010 00:59:45	-410,680	
 09/11/2010 00:59:46	-410,060	
 09/11/2010 00:59:47	-409,780	
 09/11/2010 00:59:48	-410,070	
 09/11/2010 00:59:49	-410,360	
 09/11/2010 00:59:50	-410,570	
 09/11/2010 00:59:51	-410,590	
 09/11/2010 00:59:52	-410,530	
 09/11/2010 00:59:53	-410,020	
 09/11/2010 00:59:54	-409,780	
 09/11/2010 00:59:55	-410,140	
 09/11/2010 00:59:56	-410,320	
 09/11/2010 00:59:57	-410,150	
 09/11/2010 00:59:58	-409,870	
 09/11/2010 00:59:59	-409,540	
 09/11/2010 01:00:00	-409,510	
 09/11/2010 01:00:01	-409,180	
 09/11/2010 01:00:02	-409,120	
 09/11/2010 01:00:03	-409,190	
 09/11/2010 01:00:04	-409,610	
 09/11/2010 01:00:05	-410,420	
 09/11/2010 01:00:06	-411,130	
 09/11/2010 01:00:07	-411,490	
 09/11/2010 01:00:08	-411,380	
 09/11/2010 01:00:09	-411,440	
 09/11/2010 01:00:10	-410,750	
 09/11/2010 01:00:11	-410,750	
 09/11/2010 01:00:12	-410,210	
 09/11/2010 01:00:13	-409,630	
 09/11/2010 01:00:14	-409,990	
 09/11/2010 01:00:15	-409,900	
 09/11/2010 01:00:16	-410,430	
 09/11/2010 01:00:17	-409,950	
 09/11/2010 01:00:18	-409,680	
 09/11/2010 01:00:19	-409,300	
 09/11/2010 01:00:20	-409,460	
 09/11/2010 01:00:21	-410,140	
 09/11/2010 01:00:22	-410,060	
 09/11/2010 01:00:23	-410,320	
 09/11/2010 01:00:24	-409,850	
 09/11/2010 01:00:25	-408,810	
 09/11/2010 01:00:26	-409,210	
 09/11/2010 01:00:27	-408,810	
 09/11/2010 01:00:28	-408,630	
 09/11/2010 01:00:29	-409,180	
 09/11/2010 01:00:30	-408,940	
 09/11/2010 01:00:31	-409,150	
